,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
4487,2012,630.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4488,2013,650.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4489,2014,650.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4490,2015,650.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4491,2016,660.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4492,2017,660.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4493,2018,690.0,EN.ATM.CO2E.KT,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
4494,1990,247660.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4495,1991,242330.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4496,1992,238820.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4497,1993,246430.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4498,1994,252010.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4499,1995,264190.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4500,1996,273980.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4501,1997,288920.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4502,1998,296510.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4503,1999,278470.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4504,2000,284730.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4505,2001,320600.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4506,2002,331420.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4507,2003,353110.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4508,2004,379970.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4509,2005,377640.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4510,2006,379560.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4511,2007,396900.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4512,2008,426560.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4513,2009,404020.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4514,2010,425110.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4515,2011,409120.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4516,2012,426710.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4517,2013,436870.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4518,2014,447980.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4519,2015,424880.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4520,2016,425180.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4521,2017,435140.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4522,2018,433250.0,EN.ATM.CO2E.KT,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
4523,1990,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4524,1991,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4525,1992,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4526,1993,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4527,1994,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4528,1995,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4529,1996,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4530,1997,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4531,1998,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4532,1999,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4533,2000,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4534,2001,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4535,2002,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4536,2003,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4537,2004,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4538,2005,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4539,2006,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4540,2007,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4541,2008,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4542,2009,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4543,2010,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4544,2011,0.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4545,2012,1420.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4546,2013,1450.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4547,2014,1530.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4548,2015,1970.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4549,2016,1730.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4550,2017,1520.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4551,2018,1380.0,EN.ATM.CO2E.KT,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
4552,1990,215020.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4553,1991,222210.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4554,1992,232480.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4555,1993,218110.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4556,1994,228460.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4557,1995,240580.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4558,1996,230100.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4559,1997,248610.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4560,1998,256220.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4561,1999,278310.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4562,2000,293310.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4563,2001,294790.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4564,2002,312750.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4565,2003,318660.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4566,2004,335560.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4567,2005,350500.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4568,2006,341780.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4569,2007,354680.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4570,2008,324160.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4571,2009,287490.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4572,2010,273250.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4573,2011,274400.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4574,2012,269270.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4575,2013,242800.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4576,2014,240960.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4577,2015,256280.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4578,2016,247030.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4579,2017,263440.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4580,2018,258340.0,EN.ATM.CO2E.KT,ESP,Spain,Europe & Central Asia,High income,Not classified
4581,1990,3840.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4582,1991,3980.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4583,1992,5250.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4584,1993,5090.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4585,1994,5770.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4586,1995,5820.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4587,1996,8360.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4588,1997,8340.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4589,1998,8610.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4590,1999,9500.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4591,2000,10930.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4592,2001,10850.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4593,2002,11380.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4594,2003,12410.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4595,2004,12870.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4596,2005,13980.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4597,2006,12410.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4598,2007,13590.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4599,2008,12810.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4600,2009,12290.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4601,2010,13070.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4602,2011,15420.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4603,2012,16830.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4604,2013,14480.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4605,2014,17600.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4606,2015,20360.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4607,2016,21930.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4608,2017,23310.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4609,2018,21630.0,EN.ATM.CO2E.KT,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
4610,1990,110.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4611,1991,110.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4612,1992,150.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4613,1993,140.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4614,1994,150.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4615,1995,150.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4616,1996,150.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4617,1997,160.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4618,1998,180.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4619,1999,180.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4620,2000,190.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4621,2001,210.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4622,2002,230.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4623,2003,230.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4624,2004,240.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4625,2005,220.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4626,2006,230.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4627,2007,250.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4628,2008,250.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4629,2009,700.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4630,2010,240.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4631,2011,260.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4632,2012,350.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4633,2013,230.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4634,2014,230.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4635,2015,240.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4636,2016,250.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4637,2017,240.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4638,2018,260.0,EN.ATM.CO2E.KT,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
4639,1990,170.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4640,1991,180.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4641,1992,270.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4642,1993,260.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4643,1994,280.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4644,1995,310.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4645,1996,320.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4646,1997,320.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4647,1998,360.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4648,1999,370.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4649,2000,360.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4650,2001,420.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4651,2002,380.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4652,2003,430.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4653,2004,420.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4654,2005,380.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4655,2006,410.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4656,2007,320.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4657,2008,320.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4658,2009,1050.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4659,2010,400.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4660,2011,380.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4661,2012,520.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4662,2013,320.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4663,2014,360.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4664,2015,380.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4665,2016,350.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4666,2017,370.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4667,2018,390.0,EN.ATM.CO2E.KT,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
4668,1990,80.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4669,1991,90.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4670,1992,120.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4671,1993,120.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4672,1994,140.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4673,1995,150.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4674,1996,150.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4675,1997,160.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4676,1998,190.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4677,1999,190.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4678,2000,160.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4679,2001,210.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4680,2002,230.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4681,2003,230.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4682,2004,250.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4683,2005,250.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4684,2006,250.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4685,2007,300.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4686,2008,220.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4687,2009,990.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4688,2010,250.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4689,2011,230.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4690,2012,400.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4691,2013,220.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4692,2014,290.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4693,2015,220.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4694,2016,270.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4695,2017,270.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4696,2018,280.0,EN.ATM.CO2E.KT,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
4697,1990,5370.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4698,1991,4800.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4699,1992,4530.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4700,1993,3190.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4701,1994,4660.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4702,1995,4470.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4703,1996,4260.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4704,1997,5190.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4705,1998,4710.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4706,1999,5180.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4707,2000,5550.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4708,2001,6090.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4709,2002,7540.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4710,2003,7750.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4711,2004,8510.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4712,2005,10060.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4713,2006,12440.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4714,2007,13420.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4715,2008,14510.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4716,2009,14980.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4717,2010,15870.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4718,2011,15350.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4719,2012,15210.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4720,2013,14500.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4721,2014,15330.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4722,2015,17800.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4723,2016,20480.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4724,2017,20340.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4725,2018,20200.0,EN.ATM.CO2E.KT,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
4726,1990,1740.0,EN.ATM.CO2E.KT,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
